comment_id,comment,intent,primary_driver,value_orientation,affect
c8643c65e07a,kina basnu raja nepal ma ........parttime jobs ni xaina .. loan liyera college padnuparxa ani tyo loan tirna nasakera bidesh januparxa.. students loan ni xaina ......so ma janxu,Pro-Migration,Economic Necessity,Individualist-Self,Angry/Frustrated
1b6414e4fb26,We start business 15 years ago.paila sabai ramro thiyo bank bata kam byaj ma loan painthyo byapar hunthyo but aile byaj mahango rent mahango byapar  paile jasto xain..mahango byaj ma invest gareko paisa mahango ghar rent le garda lagani uthna pani garo x.aile 15 year business garera 35 ko age ma ma katai bides Jane sochdai xu passport pani banai sake ajhai jane ki nepal nai basne fix xain ab herum k hunx???,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
3083e7d5b5f1,"I hate being Nepali<br>Jastara gorkha,gorkha garay<br>K lado garo tyo gorkha la,<br>British la rule gara ko vaya Developed hunthyo nepal<br><br>........<br><b>****🍌 K payes Nepali 🍌kara***</b>",Neutral/Observation,Economic Necessity,Individualist-Self,Angry/Frustrated
abe3f2f94515,फेरि loadsheeding हुन थालेको छ  ... के कारणले फेरि loadsheeding हुँदै छ ???? कुल्मान जि हुनु हुन्छ त्यै पनि loadsheeding,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
c0d89ffbdeca,Probably too late to fix it but 3 crore is 30 million.,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
a20ee4ab23b7,There is totally lack of visionary leadership in our country. That&#39;s what makes the country worst.,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
402c4c5f0799,"Afno desh ma basna nachahane kasko ichya hunxa ra, badhyatale ho hajur. At this point, maele kam ma gareko dukha sayad bahira gayera gare vane Mero ra Mero family ko future ramro hunexa. I too am planning for future in abroad for better education, better income and quality of life. Dukha lagxa but yahi satya ho",Neutral/Observation,Family Obligation,Collectivist-Family,Pragmatic
04490fcd0c95,Gari khana dinnan yll 😢😢😢😢nepalma😢😢😢,Neutral/Observation,Economic Necessity,Collectivist-Nation,Despairing/Sad
3e3231445ef3,Situation is worst jaha gaye pani,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
cc39c77b14fd,We were having a lot of discussion on this topic as well. After 10-15 years the situation is going to be miserable! Litreally everyone is going abroad!,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
020c36cb6eb0,"<a href=""https://www.youtube.com/watch?v=_t2MyMVqddw&amp;t=1"">0:01</a> 3M vaneko 3 crore ho? 🤔🤔😂😂",Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
8f76aeaf6cab,"Yes <a href=""https://www.youtube.com/watch?v=_t2MyMVqddw&amp;t=163"">2:43</a> You said it Nepalese people are leaving country they are not going abroad. Only few return and start doing business in Nepal. In my opinion it is some grand design to make Nepalese Youth to go abroad and distributing Nepali citizen to neighbors. After main Nepalese citizen will be in minority and Constituent Assembly will be also be controlled by friendly neighbor and then Our Nepal will be developed like Singapore, Bihar and then those Nepalese citizens who have gone abroad will not be allowed to come to Nepal and they will be treated like Bhutanese Refugees and after then Mr. Nepal and Mrs. Nepali will realize that the main reason Nepal was not developed was due to Nepalese poor mindset. Jai Nepal",Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
8d02bd54d81c,5 years loss because of TU (my golden years but still couldn&#39;t do anything),Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
9af81f72e759,Ki Nepali nai bolau ki Englis purai bolau bich bich ma English naghusau  afnai bhasa ko nassh ho,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Angry/Frustrated
a77d9686db23,Love you in depth story <br>You are handsome even inteligent❤❤❤❤❤❤❤,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
7b6ca7a8f03f,"The problem of Nepal is also the potential of Nepal. You only need to see that what is missing in Nepal right now, is exactly what can bring growth to the country! The nepal government should encourage investment in Nepal from Nepali citizens that went abroad, not make it difficult for them to come back",Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
a9be6c23453e,I also feel that I should have choosen Tribhuvan Airport instead of Tribhuvan University😢,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
0e3345272dc1,Hunekhane Lai k sunae rakheko saath Pradhan sarkar Lai .......yestoh feeling middle class le matra bujne xa hunekhane bujne xaina,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
71e76db82388,option k xa k nepal mah ?<br>supposed ma nepal mah xu rey ?<br>ma k garam aaba ?<br>i want a environment where i can study and work in same time <br>part-time work available huna paro. If mero class 9-12 hunxa bhaney 12 bajey paxi i should have lots of option to involve in works. If 9-5 clz hunxa bhaney should be only for 2 days or 3 days and i should have option of works where i can work only 4 days in weeks.,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
a04cc424dd27,Ilam ma ta population badhya jasto lagxa malai ki sab manxey headquarters tira ayera yesto lagya malai.....,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
6c8ca4211192,Baideshik rojgari garo xa,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
bf4fe01ea35c,3million or 30 million 😒😒,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
e37d5fe8ffaf,Face reveal?,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
ffed696f596e,One day there will be no Nepali  in Nepal😢😢😢😢😢,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
4fb74007bd2e,main reason           gayako realtives raw social media influncers haru lay proudly nepal ma scope xaina janai parxaw bahiraw vanara ho      social media raw abroad ma huni haru lay youth ko brain wash gari rako xan       teenage ma hamlai kasai lay thulo vayara k garni vanda doctor pilot engineer vanythim     aahile ko teenage lai k padhni tha xaina   k garni vanda   abroad jani 😊,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
ae72dc917fcf,How many people who goes abroad for study comes back? Is there any data about this?,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
75b8b9859c95,"And now many skilled people are leaving the country. Not because of unemployment, but they are looking for a better life style and salary. For instance, Nepal ma Engineering sakera you just get paid around 10k - 18k. Even after a year or two years of experience you don’t get paid more than 30k - 45k. But tei kaam for instance Australia ma garda you get paid really well. So it’s a no brainer to leave the country. And this is a serious issue for Nepal.",Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
1a59d72ab954,Nepalese education system is a joke prove me wrong,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
42f2196da82a,Yetro big scale maa conspire garna sakne chyamata ta chaina hau hamro nepal sarkar ko. That conspiracy is the funniest shit i ever heard. 😂😂,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
48df6bb3b130,Bidesbata herdai chu ma fry 😂,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
bcb96ead43d9,I can’t control my eyes 🥹🥹,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
4ec7490ba672,Kheti pati garum Kham j xa garum vnny soch ko mnxy xaina Nepal mah😢.. swang vwang ley nai ho yo vako jasto lagxa..,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
ffc6343ba5dc,Bidesma dherai jastoo veda haru vety😢.. moh tyo jaat ta tyoo haat uff hami aafai testai xa k doos dinu arulqi,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
6a01d888f844,"म पनि देश छोडेको, गएको हैन, वातावरण बनाउनु पर्यो, कोसिस गरियो तर सकिएन।",Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
28fcfe1bbb22,Chaldai jane ani haiti banne aru upaya chaina. Thats the last report card of nepal.,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
b62937c7e371,"Truth..ma college tropper vyera ta lebour kam garnu parekothiyo because no political power .. without political power you can&#39;t do nothing so Kohi Pani kamauna hoina future xaina nepalma tehi vyera  Des xodera  aru desma settle huna aaerako ho...so ma Hal Portugal ma xu kehi barsama aafno buo Mami budi and xori haru sabai lerayera yetai settle hunxu because correpation, everything expensive like  food health education ,no oprtunity ,",Neutral/Observation,Systemic/Political Anger,Collectivist-Family,Pragmatic
25f424872bea,"The  economy will continue to run it wont be diversed as of now  but i think tourism sector will also boom as the working abroad increases the spending power of our people will increase. The people who went developed countries might settle there but they will return to visit Nepal with much more spending power also they will act as a branding source in developed countries so tourism will likely to be boosted,the working class in arabas will return they most of them invest those money in hotel sector farming.<br>Think positive nowadays so much negativity in social media",Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
449c2c1f3767,"Dukha payam mangaley, afnai dhangaley!! Jai Gadatantra",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
7c99e327119e,Our political situation is more focused on history rather thẹn future hami lay democracy lya ko hami lay yo gare ko matra vanxaa,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
276df31d5356,You are doing a good job bro❤❤❤,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
84e8bb32cc2b,Such a good content  but bro either go with nepali or English language while ur talking   really. It sucks  ur making topic of nepal n here ur keep using   broken English.  I love n respect ur work but that English was like salt with Tea.,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
d9b1ca8f5b08,"solti ko himmat lai mane, raja ko dynasty sakaune tauke haru lai aula dekhaunu, sabai lai tha vakai kura third world country ko government first world ka direct working mafia huna, no matter which third world country",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
b45ace0ccfb2,Arko better truth : More than 90 % of fresh graduate doctors are either leaving the country or planning to leave the country and nobody …. cares. This is Nepal and it remains until this political heads.,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
6f86730fcf47,"Even if you&#39;re employed and earning the top 1%, you will never save enough from just your salary to ever own a house in Kathmandu. This is sad. <br>Unless you&#39;re already from a privileged well-off family with lots of properties, or a corrupt government official, or someone lucky enough to build a business, there&#39;s no hope for the working class here. <br>I love Kathmandu&#39;s food and weather and people. But I have moved to the States because I can actually build a life there.",Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
7d12ec5c0ecd,Yo dui teen sal dekhi youth haru bidesh Jane wave chali ra xa friends circle nai sanu hundai goi ra xa ani yo pani sahi ho ki 6 to 10 years ma nepal old age nation hunxa,Pro-Migration,Economic Necessity,Collectivist-Nation,Pragmatic
74ff2d2e2181,"Yestai chalirayo bhane aaba ko 20 years ma Nepal ma nepali nai minority hunxan kina ki different policy le Indian le nepali citizenship pairako xan paxi tini haur election ma uthxan, Indian majority bhaeay paxi tinihaur le nai jitxan parliament tinihaur ko Matlab government of Nepal India ko control ma hunxa. Sundo Hawa lagxa hamlai Tara depth ma gayeu bhane nepal ko future tehi ho. Political instability rw jhan economic instability ko lagi caste , religious  rw ethnic group  bicha ma civil war Pani hune chance high xa kina ki society ma lower background bhaeayka citizen Lai brainwash gardai aandolan ko lagi badawa diraheko xa. Ani-sanatan religion( Hindu, Buddhism rw kirati) ko Sath sathai monlogian structure bhaeayka daju Bhai haur Lai Pani brainwash garidaixa rw yesko lagi  heavenly funding hudaixa. No hates to all Tara reality yehi ho. Hami sabai Jana milera basenau rw yo strategies bare aware bhaeaynau bhane future dar lagdo xa.<br><br><br>[ Nepal different caste, religionand ethnic groups ko Sundar fulbari ho] <br><br>Mah Bahun Mero Socha Bahun, chettri, janjati, dalit aadi Hami sabai daju Bhai ho hamilai uslaieayla ekaarka ko birudha ma lagna chojieayla Tara Hami sabbai milera basnu parxa rw ekaarka Lai Sathi dinu parxa.",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
