comment_id,comment,source_channel,source_file,script,language,word_count,emoji_count,route_reason,substantive_hit
1f3657509c77,3 million = 30 lakh.<br>How 56 lakh are outside.<br>Podcast ho bhandai ma j ni bolidine,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,16,0,kept_default,
5f9bf090b6ae,"Durbar hatyakanda research garum na bro haru , i can trust about your homework",IDS,IDS_migration_old_podcast_Filtered,latin,english,13,0,substantive_keyword,work
8b5683a585e6,NO JOB OPPORTUNITY !!!!!,IDS,IDS_migration_old_podcast_Filtered,latin,english,3,0,substantive_keyword,job
a981c9f79377,"Even if some decided to stay in Nepal after their studies,pursued career in Nepal are leaving as there is very less chances of growth as &quot;ramro manche haina hamro manche&quot; are chosen.",IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,33,0,kept_default,
ed37733f1aad,Manxe bides gaye ra xaena.desh xodi raxa hits hard😢,IDS,IDS_migration_old_podcast_Filtered,latin,english,10,1,substantive_keyword,gaye
e9ee3b02c373,It&#39;s 30 million.,IDS,IDS_migration_old_podcast_Filtered,latin,english,4,0,kept_default,
c800128dbc29,"Nepal has no future at all nepal is only for politicians, super rich ppl and gundas. Hardworking intelligent all are gone.  Nepal is hopeless",IDS,IDS_migration_old_podcast_Filtered,latin,english,24,0,substantive_keyword,future
632b4ce4b8f1,Nepal will get merged with india after 20 years <br>So better settle yourself in abroad for your better and secure life aaile dekhi nai <br> <br>Madwari ra bihari le varinxa yo desh <br>Janmat sangraha and then rest will be history,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,39,0,substantive_keyword,abroad
8cf0c12c7367,Sad reality,IDS,IDS_migration_old_podcast_Filtered,latin,english,2,0,kept_default,
820fec2dc58e,"<a href=""https://www.youtube.com/watch?v=_t2MyMVqddw&amp;t=85"">1:25</a> what was that",IDS,IDS_migration_old_podcast_Filtered,latin,english,5,0,kept_default,
69d3bde3850a,ma ta janchu mauka paye. Nepal ko gusiya prabridi le garda sab bigrisakyo,IDS,IDS_migration_old_podcast_Filtered,latin,english,13,0,substantive_keyword,pr
75033ee2f56d,Ajhai pani chor haru lai vot dini rw Nepali haru le...,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,11,0,kept_default,
a6ab55f7dcd4,10% intellectual hoina pariwarik ramro batabarn vako haru chai vannu milxa,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,11,0,kept_default,
d730d530ad7b,dai SAT ma 1400 kasari katauney euta video banaidina paryo,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,10,0,kept_default,
c992166bde6d,"Nepal,<br>K garnu maya lagxha afno desh ko sav lai, tara maya le jindagi na chal la<br>Desh le maya garne vaye ta sayad basthe hola manxe<br>Tara teo maya ni na payesi <br>Janxhan sabai baira,<br>Koi ramro bhawishya ko khoji ma ta koi naya desh ko khoji ma.",IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,49,0,substantive_keyword,desh
215ad8d65b14,राम्रो संग नेपाली पनि बोल्न आउँदैन धेरै मान्छेलाई मान्छेहरू गैराछ भन्छ । यसरी मान्छेहरू किन बोल्छन् होला ?,IDS,IDS_migration_old_podcast_Filtered,devanagari,nepali,17,0,kept_default,
081a2123f084,3 crore bhanya 3 million hoina ni,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,7,0,kept_default,
247cb8f15bdd,Big problem is that government is not stable!,IDS,IDS_migration_old_podcast_Filtered,latin,english,8,0,substantive_keyword,pr
9674ab844ea4,It&#39;s hard to believe our insane life how worst is going on,IDS,IDS_migration_old_podcast_Filtered,latin,english,13,0,kept_default,
e952e9075e7c,Drastic voice change.,IDS,IDS_migration_old_podcast_Filtered,latin,english,3,0,kept_default,
1ce35715ee4e,This kind of increasing foreign imigration and high inflation in Nepal is causing negative  psychological changes in all youths mind..It is emptying all menpower who are very necessary for strong and rapid development of Nepal..,IDS,IDS_migration_old_podcast_Filtered,latin,english,36,0,substantive_keyword,foreign
ec8d783c3a3e,First of all mero point of view lack  of quality education and the bad politicians is the major problem in our country maximum citizen haru uneducated haru bahira xan scam nai scam controversy nai controversy yei xa nepal ma ahele desh ma jobs paudaina only qualified people haru le job pauxa then unqualified peoples chahi k job nai nagari basne???,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,60,0,substantive_keyword,pr
3499d53ef56f,Desh ko halat harera yo desh ko boj feel vo yll ma ni hindinxu bidesh,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,15,0,substantive_keyword,bidesh
65f3ada6ce2e,हामी विदेशीहरू नेपाल फर्केसी नेपाल धनी हुन्छ। हाहा😂,IDS,IDS_migration_old_podcast_Filtered,devanagari,nepali,8,1,substantive_keyword,देश
1d508dd9e80c,त्यो बोल्दा बीच बिचमा अंग्रेजी किन हाल्नुपर्ने के यो नेफोलीहरुलाई I कि पुरै अंग्रेजीमै बोल कि नेपालीमा बोल।  १-२ सब्द अंग्रेजी पर्नु भनेको ठिकै तर के नाटक हो न अंग्रेजी न नेपाली मु *,IDS,IDS_migration_old_podcast_Filtered,code_mixed,nepali_english,34,0,kept_default,
cf76a3d7e5ff,"Sushant bro le vane jasto Australia ma Nepali haru 2 Jobs, din ko 15-16 hours kaam garxa ghar aauxa sutxa ani bholi pheri same routine plus college pani cha. Kasari manage gari raheko hola hai.<br>Yes Nepali haru hard work, mehenat garna sakxa. Nepal mai kehi opportunity, tyo kaam, mehenat garne thau ra situation vayeko vaye kati ramro hunthiyo. Tyo sabai Nepal kai lagi garna sakthiyo. Most of them would stay in Nepal.",IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,74,0,substantive_keyword,kaam
261c166da6af,Big faan man ❤😢,IDS,IDS_migration_old_podcast_Filtered,latin,english,3,2,kept_default,
6e9e9abcc032,ing   englissssh,IDS,IDS_migration_old_podcast_Filtered,latin,english,2,0,kept_default,
e7765415d33e,We need guys like u to lead the Nepal who r most aware of condition n who can really help to solve the issue. So better b in the field as well.🙏🙏🙏,IDS,IDS_migration_old_podcast_Filtered,latin,english,32,3,kept_default,
c19c15c6c3c9,Loved your research and dedication on such topics.,IDS,IDS_migration_old_podcast_Filtered,latin,english,8,0,kept_default,
078bc4c570c5,We&#39;re needed more like this types of content,IDS,IDS_migration_old_podcast_Filtered,latin,english,9,0,kept_default,
5bd808fd92de,Podcast wala video arko channel ma ani paila ko jasto video yo channel ma halnu na<br>Duitai merge garda ali thik laagena,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,22,0,kept_default,
749aa3a0bba7,tribhuwan airport nachunera thulo galti garexu,IDS,IDS_migration_old_podcast_Filtered,latin,english,6,0,kept_default,
7e516f5beffd,Finally Nepal ma Indian conolization hune hola😢 Nepalese are migrating and flexibility in handing over Nepalese citizenship is prevailing in Terai 😢😢😢,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,21,4,substantive_keyword,pr
2c9407d32c7c,Yo tapai ko ho jasto lagyo malai,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,7,0,kept_default,
960e33ee99df,Repost garyako maile podcast mai harisakaya  😊,IDS,IDS_migration_old_podcast_Filtered,latin,english,6,1,kept_default,
9fa6c7c24436,Curretly I am studing BBS 3rd year and out of 40 students in 1st year now there are only 10 students are left in the class .<br>Private college ma ramro hola bhani padha ko depressed po feel hunxa.<br>And baki students pani abroad jana try gari raxa even in arab countries .🥲,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,51,1,substantive_keyword,abroad
5a2f39443406,It is the dark Truth of Nepal &amp; bad thing is nobody want to change it 😢,IDS,IDS_migration_old_podcast_Filtered,latin,english,15,1,kept_default,
0f822c92bd71,Solution discuss garam baru problem sab lai tha cha.,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,9,0,substantive_keyword,pr
6fbf71b844a3,"People like you should support youngstar like Balen, Sagar Dhakal, Harka,Rabi  like people so that by 2084 we can at least get some good leader who can think for people and Nations and the real problem of Nepal .<br>Enough is Enough K.. we are tired of Prachande ,Oli and Deuba K.. pls it&#39;s time for change .at least for our future and future generation.. <br>We should love our country K.. no matter what.. when I see our neighbour country growing so fast ..I feel sad yr... Why we are at the bottom..why K why?? <br>Anyways I Love Nepal 🇳🇵",IDS,IDS_migration_old_podcast_Filtered,latin,english,101,2,substantive_keyword,pr
b8f985d91653,Ma ne jadai xu aba !! Desh mae ke garam bhanera lage the sakena garna garnai diyena desh ko nikaye le umer dhalkinu agadi bidesh nai last option,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,27,0,substantive_keyword,bidesh
d076ed5b335d,Heart touching :Nepal basna ta  born with golden spoon hunu parxa❤❤❤😢😢,IDS,IDS_migration_old_podcast_Filtered,latin,english,11,5,kept_default,
b14b35b802fc,"Yo Nepal ko neta haru lai tik parnu parcha, aba tiyo din aaucha jaba Nepal ma Nepali haru hoina foreigner haru baschan ra yahi foreigner haru le Nepal lai rule garchan, yo neta haru lai paisa matrai cahiyeko cha, yasto neta haru lai PUNCH hanera khola ma falidenu parcha",IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,49,0,substantive_keyword,foreign
18cbeeb30b39,You are right😢😢😢😢😢😢😢😢😢,IDS,IDS_migration_old_podcast_Filtered,latin,english,3,9,kept_default,
d174051b044f,Deep problem of nepal💔,IDS,IDS_migration_old_podcast_Filtered,latin,english,4,1,substantive_keyword,pr
89fac4118bcc,Guff gara vosadi haru<br>Chilli chaplo luga jutta lagau khau gadi kudai guff gara<br>Jholepanti banda garnu parca varera kunai YouTube channel le vanna nasakekai ho ta?<br>Gaad caina vane gu khao guu kati sunnu tmaruko guff yar,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,38,0,substantive_keyword,uk
357c56929ad7,"3 crore = 30 million<br>Please unsubscribe this channel, neta vanda besi stunt hanca yar",IDS,IDS_migration_old_podcast_Filtered,latin,english,14,0,substantive_keyword,neta
a70f4f3286c5,Don&#39;t worry government is trying hard to fulfill the vacum by the Biharis.,IDS,IDS_migration_old_podcast_Filtered,latin,english,14,0,substantive_keyword,government
c8643c65e07a,kina basnu raja nepal ma ........parttime jobs ni xaina .. loan liyera college padnuparxa ani tyo loan tirna nasakera bidesh januparxa.. students loan ni xaina ......so ma janxu,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,27,0,substantive_keyword,bidesh
1b6414e4fb26,We start business 15 years ago.paila sabai ramro thiyo bank bata kam byaj ma loan painthyo byapar hunthyo but aile byaj mahango rent mahango byapar  paile jasto xain..mahango byaj ma invest gareko paisa mahango ghar rent le garda lagani uthna pani garo x.aile 15 year business garera 35 ko age ma ma katai bides Jane sochdai xu passport pani banai sake ajhai jane ki nepal nai basne fix xain ab herum k hunx???,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,76,0,substantive_keyword,basne
3083e7d5b5f1,"I hate being Nepali<br>Jastara gorkha,gorkha garay<br>K lado garo tyo gorkha la,<br>British la rule gara ko vaya Developed hunthyo nepal<br><br>........<br><b>****🍌 K payes Nepali 🍌kara***</b>",IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,27,2,kept_default,
6ceb9a1e92a6,"British should ruled Nepal, For development.",IDS,IDS_migration_old_podcast_Filtered,latin,english,6,0,kept_default,
abe3f2f94515,फेरि loadsheeding हुन थालेको छ  ... के कारणले फेरि loadsheeding हुँदै छ ???? कुल्मान जि हुनु हुन्छ त्यै पनि loadsheeding,IDS,IDS_migration_old_podcast_Filtered,code_mixed,nepali_english,18,0,kept_default,
c0d89ffbdeca,Probably too late to fix it but 3 crore is 30 million.,IDS,IDS_migration_old_podcast_Filtered,latin,english,12,0,substantive_keyword,pr
a20ee4ab23b7,There is totally lack of visionary leadership in our country. That&#39;s what makes the country worst.,IDS,IDS_migration_old_podcast_Filtered,latin,english,17,0,kept_default,
402c4c5f0799,"Afno desh ma basna nachahane kasko ichya hunxa ra, badhyatale ho hajur. At this point, maele kam ma gareko dukha sayad bahira gayera gare vane Mero ra Mero family ko future ramro hunexa. I too am planning for future in abroad for better education, better income and quality of life. Dukha lagxa but yahi satya ho",IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,56,0,substantive_keyword,abroad
04490fcd0c95,Gari khana dinnan yll 😢😢😢😢nepalma😢😢😢,IDS,IDS_migration_old_podcast_Filtered,latin,english,5,7,substantive_keyword,gari khana
bb5b88d04ad2,Yo nepal matra hoina sopoi garab desh ko katha ho even European country jastai Romania Poland Bulgaria Bangladesh Sri Lanka Pakistani 😅,IDS,IDS_migration_old_podcast_Filtered,roman_nepali,nepali,21,1,substantive_keyword,poland
